"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"dp","DeclRefExpr",2914,2914,"png_bytep","dp","","","900777712746"
"sp","DeclRefExpr",2914,2914,"png_bytep","sp","","","903872555866"
"row","DeclRefExpr",2921,2921,"png_bytep","row","","","902662417283"
"row_width","DeclRefExpr",2921,2921,"png_uint_32","row width","","","902857922320"
"sp","DeclRefExpr",2922,2922,"png_bytep","sp","","","903771571299"
"row_width","DeclRefExpr",2922,2922,"png_uint_32","row width","","","901232461812"
"i","DeclRefExpr",2923,2923,"png_uint_32","i","","","903054278969"
"i","DeclRefExpr",2923,2923,"png_uint_32","i","","","901891513293"
"row_width","DeclRefExpr",2923,2923,"png_uint_32","row width","","","900097219955"
"i","DeclRefExpr",2923,2923,"png_uint_32","i","","","902904653553"
"dp","DeclRefExpr",2925,2925,"png_bytep","dp","","","900309963664"
"sp","DeclRefExpr",2925,2925,"png_bytep","sp","","","903457888678"
"dp","DeclRefExpr",2926,2926,"png_bytep","dp","","","901078938861"
"sp","DeclRefExpr",2926,2926,"png_bytep","sp","","","901344108332"
"dp","DeclRefExpr",2927,2927,"png_bytep","dp","","","903606454450"
"sp","DeclRefExpr",2927,2927,"png_bytep","sp","","","902903845453"
"dp","DeclRefExpr",2928,2928,"png_bytep","dp","","","903016593426"
"sp","DeclRefExpr",2928,2928,"png_bytep","sp","","","901876671735"
"dp","DeclRefExpr",2929,2929,"png_bytep","dp","","","903532562915"
"sp","DeclRefExpr",2929,2929,"png_bytep","sp","","","901992079546"
"dp","DeclRefExpr",2930,2930,"png_bytep","dp","","","900803040463"
"sp","DeclRefExpr",2930,2930,"png_bytep","sp","","","902360868662"
"dp","DeclRefExpr",2931,2931,"png_bytep","dp","","","900304880039"
"sp","DeclRefExpr",2931,2931,"png_bytep","sp","","","902199928743"
"dp","DeclRefExpr",2932,2932,"png_bytep","dp","","","900754231266"
"sp","DeclRefExpr",2932,2932,"png_bytep","sp","","","901421264433"
"row_info","DeclRefExpr",2936,2936,"png_row_infop","row info","","","901355153439"
"row_info","DeclRefExpr",2936,2936,"png_row_infop","row info","","","900392727781"
"row_info","DeclRefExpr",2937,2937,"png_row_infop","row info","","","902774689363"
"row_info","DeclRefExpr",2938,2938,"png_row_infop","row info","","","903960446750"
"row_info","DeclRefExpr",2938,2938,"png_row_infop","row info","","","902637846234"
"row_info","DeclRefExpr",2939,2939,"png_row_infop","row info","","","901825246665"
"row_info","DeclRefExpr",2940,2940,"png_row_infop","row info","","","902953327177"
"row_info","DeclRefExpr",2940,2940,"png_row_infop","row info","","","904188858216"
"row_width","DeclRefExpr",2940,2940,"png_uint_32","row width","","","902312054191"
"row_info","DeclRefExpr",2940,2940,"png_row_infop","row info","","","903397981937"
"row_width","DeclRefExpr",2940,2940,"png_uint_32","row width","","","901700180274"
"row_info","DeclRefExpr",2940,2940,"png_row_infop","row info","","","900598439829"
"row_info","DeclRefExpr",3005,3005,"png_row_infop","row info","","","904113252241"
"row_info","DeclRefExpr",3006,3006,"png_row_infop","row info","","","900829116344"
"png_ptr","DeclRefExpr",3008,3008,"png_structrp","png ptr","","png","900102309800"
"png_ptr","DeclRefExpr",3009,3009,"png_structrp","png ptr","","png","903656852754"
"rc","DeclRefExpr",3010,3010,"png_uint_32","rc","","","900819172488"
"gc","DeclRefExpr",3010,3010,"png_uint_32","gc","","","900071943274"
"row_info","DeclRefExpr",3011,3011,"png_row_infop","row info","","","901699270505"
"row_info","DeclRefExpr",3012,3012,"png_row_infop","row info","","","902216176509"
"row_info","DeclRefExpr",3014,3014,"png_row_infop","row info","","","902282892941"
"png_ptr","DeclRefExpr",3022,3022,"png_structrp","png ptr","","png","903695465610"
"png_ptr","DeclRefExpr",3022,3022,"png_structrp","png ptr","","png","903995162318"
"row","DeclRefExpr",3024,3024,"png_bytep","row","","","902245728606"
"row","DeclRefExpr",3025,3025,"png_bytep","row","","","902201303777"
"i","DeclRefExpr",3028,3028,"png_uint_32","i","","","902700295500"
"i","DeclRefExpr",3028,3028,"png_uint_32","i","","","901191875693"
"row_width","DeclRefExpr",3028,3028,"png_uint_32","row width","","","900378431433"
"i","DeclRefExpr",3028,3028,"png_uint_32","i","","","900245565616"
"sp","DeclRefExpr",3030,3030,"png_bytep","sp","","","903402820353"
"sp","DeclRefExpr",3031,3031,"png_bytep","sp","","","903929540984"
"sp","DeclRefExpr",3032,3032,"png_bytep","sp","","","900781797744"
"red","DeclRefExpr",3034,3034,"png_byte","red","","red","900775940553"
"green","DeclRefExpr",3034,3034,"png_byte","green","","green","901552953643"
"red","DeclRefExpr",3034,3034,"png_byte","red","","red","904173458487"
"blue","DeclRefExpr",3034,3034,"png_byte","blue","","blue","901662895280"
"red","DeclRefExpr",3036,3036,"png_byte","red","","red","903375611288"
"png_ptr","DeclRefExpr",3036,3036,"png_structrp","png ptr","","png","901712910171"
"red","DeclRefExpr",3036,3036,"png_byte","red","","red","902529078929"
"green","DeclRefExpr",3037,3037,"png_byte","green","","green","903142681005"
"png_ptr","DeclRefExpr",3037,3037,"png_structrp","png ptr","","png","904281594756"
"green","DeclRefExpr",3037,3037,"png_byte","green","","green","902578807998"
"blue","DeclRefExpr",3038,3038,"png_byte","blue","","blue","900203604223"
"png_ptr","DeclRefExpr",3038,3038,"png_structrp","png ptr","","png","901251574878"
"blue","DeclRefExpr",3038,3038,"png_byte","blue","","blue","901292741861"
"rgb_error","DeclRefExpr",3040,3040,"int","rgb error","error : Time Complexity / Space Complexity/ Memory/ Exception","rgb","901528532151"
"dp","DeclRefExpr",3041,3041,"png_bytep","dp","","","902360005398"
"png_ptr","DeclRefExpr",3041,3041,"png_structrp","png ptr","","png","902544983351"
"rc","DeclRefExpr",3042,3042,"png_uint_32","rc","","","904103355664"
"red","DeclRefExpr",3042,3042,"png_byte","red","","red","900037967271"
"gc","DeclRefExpr",3042,3042,"png_uint_32","gc","","","903584816973"
"green","DeclRefExpr",3042,3042,"png_byte","green","","green","901432292067"
"bc","DeclRefExpr",3042,3042,"png_uint_32","bc","","","901390031481"
"blue","DeclRefExpr",3042,3042,"png_byte","blue","","blue","901820851574"
"png_ptr","DeclRefExpr",3050,3050,"png_structrp","png ptr","","png","903949843888"
"red","DeclRefExpr",3051,3051,"png_byte","red","","red","903818728855"
"png_ptr","DeclRefExpr",3051,3051,"png_structrp","png ptr","","png","900478150879"
