"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"pm","UnexposedExpr",10686,10686,"png_modifier *","pm","","","2404127403281"
"sbit","UnexposedExpr",10686,10686,"int","sbit","","sbit","2404012969020"
"sbit","UnexposedExpr",10686,10686,"png_byte","sbit","","sbit","2401052259649"
"next_format","UnexposedExpr",10691,10691,"int (*)(png_bytep, png_bytep, unsigned int *, int, int)","next format","next : Data-Structure and its Components","","2403606439751"
"test_lbg_gamma_sbit","UnexposedExpr",10692,10692,"int","test lbg gamma sbit","","gamma | sbit","2401015196437"
"test_lbg_gamma_sbit","UnexposedExpr",10692,10692,"unsigned int","test lbg gamma sbit","","gamma | sbit","2400162130526"
"pm","UnexposedExpr",10692,10692,"png_modifier *","pm","","","2401198132687"
"test_tRNS","UnexposedExpr",10692,10692,"int","test t RNS","","","2400645718853"
"test_tRNS","UnexposedExpr",10692,10692,"unsigned int","test t RNS","","","2403212700041"
"pm","UnexposedExpr",10692,10692,"png_modifier *","pm","","","2403963861822"
"colour_type","UnexposedExpr",10693,10693,"int","colour type","","","2401480292166"
"colour_type","UnexposedExpr",10693,10693,"png_byte","colour type","","","2401905462944"
"colour_type","UnexposedExpr",10694,10694,"int","colour type","","","2401702639664"
"colour_type","UnexposedExpr",10694,10694,"png_byte","colour type","","","2402299283321"
"sbit","UnexposedExpr",10694,10694,"int","sbit","","sbit","2404230777528"
"sbit","UnexposedExpr",10694,10694,"png_byte","sbit","","sbit","2403950415602"
"colour_type","UnexposedExpr",10695,10695,"int","colour type","","","2401664978995"
"colour_type","UnexposedExpr",10695,10695,"png_byte","colour type","","","2401199306265"
"sbit","UnexposedExpr",10695,10695,"int","sbit","","sbit","2402367213710"
"sbit","UnexposedExpr",10695,10695,"png_byte","sbit","","sbit","2400236055070"
"bit_depth","UnexposedExpr",10695,10695,"int","bit depth","bit : Data-Structure and its Components","depth","2403758652587"
"bit_depth","UnexposedExpr",10695,10695,"png_byte","bit depth","bit : Data-Structure and its Components","depth","2400721989422"
"i","UnexposedExpr",10699,10699,"unsigned int","i","","","2401460943679"
"ngamma_tests","UnexposedExpr",10699,10699,"unsigned int","ngamma tests","","","2402204382243"
"pm","UnexposedExpr",10699,10699,"png_modifier *","pm","","","2404128079506"
"j","UnexposedExpr",10703,10703,"unsigned int","j","","","2402889024760"
"ngamma_tests","UnexposedExpr",10703,10703,"unsigned int","ngamma tests","","","2403822625120"
"pm","UnexposedExpr",10703,10703,"png_modifier *","pm","","","2401758534182"
"i","UnexposedExpr",10705,10705,"unsigned int","i","","","2403788607187"
"j","UnexposedExpr",10705,10705,"unsigned int","j","","","2402411373361"
"gamma_transform_test","UnexposedExpr",10707,10707,"void (*)(png_modifier *, png_byte, png_byte, int, int, const double, const double, png_byte, int, int)","gamma transform test","","gamma","2402488554031"
"pm","UnexposedExpr",10707,10707,"png_modifier *","pm","","","2404193854249"
"colour_type","UnexposedExpr",10707,10707,"png_byte","colour type","","","2400145993716"
"bit_depth","UnexposedExpr",10707,10707,"png_byte","bit depth","bit : Data-Structure and its Components","depth","2400760913935"
"npalette","UnexposedExpr",10707,10707,"int","npalette","","","2400337322372"
"npalette","UnexposedExpr",10707,10707,"unsigned int","npalette","","","2402884102606"
"interlace_type","UnexposedExpr",10708,10708,"int","interlace type","","","2401624352065"
"pm","UnexposedExpr",10708,10708,"png_modifier *","pm","","","2402918032661"
"gammas","UnexposedExpr",10708,10708,"double *","gammas","","","2404036273724"
"pm","UnexposedExpr",10708,10708,"png_modifier *","pm","","","2402890195291"
"i","UnexposedExpr",10708,10708,"unsigned int","i","","","2400627450963"
